"CustomerID","RegistrationDate","Age","Gender","IncomeLevel","Country","City","TotalPurchases","AverageOrderValue","CustomerLifetimeValue","FavoriteCategory","SecondFavoriteCategory","EmailEngagementRate","SocialMediaEngagementRate","MobileAppUsage","CustomerServiceInteractions","AverageSatisfactionScore","EmailConversionRate","SocialMediaConversionRate","SearchEngineConversionRate","RepeatCustomer","PremiumMember","HasReturnedItems"
"CUST08567",2021-03-23,35,"Female","Low","Australia","London",0,8.6113386502949,72.5620396627978,"Home Goods","Home Goods",0.16128988461618,0.287286465962056,"Low",0,7.24655437800559,0.122271492084176,0.355769295609292,0.263037105402578,"No","No","Yes"
"CUST08569",2018-10-06,35,"Prefer not to say","Medium","UK","Paris",7,21.7959601269999,287.668781819758,"Food","Food",0.0212122850807827,0.135180259277202,"Low",2,7.72483667646263,0.160733699917111,0.222186893196419,0.24539692433582,"Yes","Yes","No"
"CUST08571",2018-10-03,15,"Other","Very High","USA","Berlin",5,38.1769482046142,190.725957955667,"Beauty","Clothing",0.220099106017751,0.635149467082769,"Low",1,6.7776636912865,0.1973032383091,0.20367464645228,0.250491761177206,"Yes","Yes","No"
"CUST08572",2020-10-01,52,"Other","Very High","Other","Tokyo",8,25.5775593241377,276.628236434567,"Books","Toys",0.222738241732745,0.141032856510424,"Medium",0,7.47826591867483,0.0908972355246062,0.233577375198412,0.089662752313335,"Yes","No","Yes"
"CUST08573",2020-07-11,15,"Male","Medium","Germany","New York",8,121.926329153434,707.132669406406,"Beauty","Electronics",0.363326729501649,0.487234301431915,"Never",1,4.64230701710652,0.1973032383091,0.0604281006038072,0.19481716020354,"Yes","No","No"
"CUST08574",2019-10-04,38,"Other","Very High","France","Tokyo",7,17.722353451489,771.246463996882,"Beauty","Sports",0.0713186946406277,0.215381954263037,"Medium",1,4.26480522508356,0.342857893758911,0.149947211839972,0.0656210241763464,"Yes","No","No"
"CUST08575",2019-05-20,15,"Male","Very High","France","Los Angeles",1,2.58289011033221,771.246463996882,"Food","Books",0.407866242533792,0.302750472125373,"High",4,8.15783831959538,0.0842119365443365,0.121215350501284,0.2017140413645,"No","No","No"
"CUST08576",2020-12-28,22,"Other","Very High","Other","London",6,108.249441540418,691.13106311663,"Food","Sports",0.191612547846995,0.270099500402258,"Never",1,5.07198866906556,0.0345675433650607,0.227121554923804,0.158362323135056,"Yes","No","No"
"CUST08578",2021-06-13,37,"Prefer not to say","Very High","Japan","New York",4,22.6325619455862,771.246463996882,"Electronics","Home Goods",0.448172327379523,0.142681025292872,"Medium",3,7.82359804343432,0.14699308881222,0.0609698397473387,0.200415716892176,"Yes","No","Yes"
"CUST08580",2018-05-08,52,"Other","Very High","France","Los Angeles",7,91.0709547248259,570.053539531373,"Beauty","Home Goods",0.243165441638634,0.506551382958805,"Never",3,7.52385053850768,0.298586056934087,0.0602166934979532,0.19362406996229,"Yes","No","No"
"CUST08581",2021-05-08,30,"Other","Low","Other","Other",6,118.810218454355,782.393730882242,"Beauty","Clothing",0.429932250871259,0.3997302019731,"High",0,5.58749879852714,0.186866685070805,0.327388872484897,0.203307389598684,"Yes","No","No"
"CUST08584",2019-05-07,17,"Prefer not to say","Very High","Germany","Other",7,29.3635109943215,316.852778807842,"Clothing","Electronics",0.507282877742501,0.15233675704979,"Never",3,7.76518090238562,0.276398127048889,0.0569774126510777,0.0860701913580237,"Yes","No","Yes"
"CUST08585",2021-06-11,32,"Male","Very High","Germany","Berlin",2,22.9566067737962,771.246463996882,"Clothing","Beauty",0.250257920453512,0.420802516043369,"Never",2,6.56296722102816,0.306178587826923,0.287950074298581,0.228068959674358,"Yes","No","No"
"CUST08586",2022-07-25,35,"Female","Medium","UK","Sydney",5,16.2993071009296,230.075559915057,"Home Goods","Clothing",0.291160691979265,0.174363414963608,"High",3,7.41866779947973,0.335679993555544,0.231670441789755,0.122061508956352,"Yes","Yes","No"
"CUST08587",2019-02-20,22,"Male","Medium","Other","London",8,145.95142070869,1194.06550148439,"Food","Beauty",0.263448834001697,0.296067640796085,"Never",2,7.11300229973433,0.173311761783705,0.351344984279089,0.371116143936238,"Yes","Yes","No"
"CUST08588",2020-08-27,30,"Other","Medium","Australia","Tokyo",6,46.9041393913554,298.65957540805,"Electronics","Clothing",0.280958208288572,0.287286465962056,"Medium",0,4.78252908699783,0.272201720123342,0.185661648652962,0.166049088669979,"Yes","Yes","Yes"
"CUST08589",2023-09-08,55,"Prefer not to say","Medium","Canada","Los Angeles",6,34.2952470258306,173.284981333091,"Toys","Home Goods",0.175405389055615,0.220647434315753,"High",1,10,0.131327729321262,0.238393718093407,0.066436483726625,"Yes","No","No"
"CUST08590",2021-10-16,29,"Other","Low","USA","London",4,17.3771464847777,184.464428573655,"Beauty","Home Goods",0.250201182166775,0.350164780778662,"Low",1,6.9599984341166,0.218131057900485,0.0290117063270135,0.147864631899683,"Yes","No","Yes"
"CUST08593",2023-12-13,66,"Female","Medium","Germany","Sydney",3,70.8421700668725,80.1468213355929,"Beauty","Toys",0.251038314017137,0.538503380848984,"Medium",1,5.15422720272282,0.237418130983804,0.166162411803523,0.251496906753417,"Yes","Yes","Yes"
"CUST08594",2022-01-19,56,"Other","Very High","Canada","Los Angeles",4,18.2844745133126,39.058597351929,"Books","Home Goods",0.179792539056598,0.0609941964876355,"Medium",1,10,0.18633113768023,0.168072765285809,0.138437341653414,"Yes","No","Yes"
"CUST08595",2023-04-15,28,"Male","High","Japan","Tokyo",2,179.884919095103,369.525355429448,"Beauty","Electronics",0.299995089342569,0.448537110184122,"Never",1,2.4076989747332,0.233351477942897,0.233882488231613,0.19433171439446,"Yes","No","No"
"CUST08596",2022-02-22,47,"Other","Very High","UK","Berlin",2,110.035801740184,303.144310168553,"Food","Home Goods",0.305721470188518,0.203240001331331,"Medium",2,7.12676820030855,0.168549102992334,0.082520644650161,0.199018096560358,"Yes","No","No"
"CUST08598",2020-08-16,54,"Female","Very High","France","Paris",4,55.9532632836171,135.228135351514,"Clothing","Electronics",0.568218875796831,0.419547900027674,"Medium",3,7.69643430853841,0.289147878570889,0.116584362553642,0.16859630280684,"Yes","No","No"
"CUST08600",2019-05-09,19,"Female","Very High","France","Berlin",7,61.8551465294734,515.790170061865,"Beauty","Home Goods",0.296096740976999,0.165261902239191,"Never",2,6.9599984341166,0.111819609237219,0.0478330353847009,0.166171098110655,"Yes","No","No"
"CUST08602",2020-05-28,15,"Other","Medium","Germany","Other",4,39.3668367156465,771.246463996882,"Toys","Electronics",0.641356428837571,0.0634973802872271,"Never",1,6.16725906358193,0.285704811133284,0.136861589362654,0.0998370616451364,"Yes","Yes","Yes"
"CUST08604",2018-01-12,34,"Female","Medium","France","New York",4,187.155590439607,852.412227257371,"Books","Home Goods",0.147657627498299,0.29181343045064,"Never",2,10,0.0994314345738038,0.139795533523937,0.141466540546695,"Yes","No","No"
"CUST08605",2021-07-10,35,"Other","Very High","France","Tokyo",5,24.7965618264774,771.246463996882,"Electronics","Sports",0.44325863764657,0.541907461909228,"High",3,10,0.139287252204556,0.245526648960764,0.0457751906511606,"Yes","No","No"
"CUST08608",2018-01-26,29,"Prefer not to say","Very High","Germany","Tokyo",2,12.443681722877,771.246463996882,"Home Goods","Sports",0.100813642680279,0.494576185240659,"Low",3,8.10633142006844,0.189871202728799,0.052186129735542,0.0986199556967501,"Yes","Yes","No"
"CUST08609",2022-12-12,35,"Male","Very High","Germany","Los Angeles",3,162.865867960973,410.227674177394,"Beauty","Home Goods",0.0371255235022192,0.412680569642946,"Low",1,7.73394129468535,0.242223879830496,0.0759114655661732,0.194060299801685,"Yes","No","Yes"
"CUST08612",2018-08-17,30,"Other","High","Australia","Other",2,54.4030144634289,102.56314264529,"Clothing","Clothing",0.283203543608665,0.409833043133234,"Medium",3,7.22185006634919,0.258532234391144,0.245555694082328,0.327551430979267,"Yes","No","No"
"CUST08613",2023-01-13,56,"Prefer not to say","Medium","Other","Tokyo",4,172.348870909604,693.930774989384,"Food","Books",0.181032647131654,0.235088134747908,"Never",2,3.96829405775862,0.025351308868206,0.0578149656604655,0.339336621746871,"Yes","No","Yes"
"CUST08614",2019-08-30,45,"Other","Medium","USA","New York",2,12.0692443095619,58.5899570368553,"Home Goods","Sports",0.288530915386588,0.530202952059346,"Never",5,4.14124665322263,0.143754530177755,0.123250573869711,0.239781454432593,"Yes","Yes","Yes"
"CUST08615",2020-11-24,42,"Male","Very High","Canada","New York",4,58.2834437887964,116.395742706366,"Books","Food",0.198284312151499,0.475180127933021,"Low",3,5.03101132369598,0.228705771375152,0.229365233448727,0.146944805547747,"Yes","No","No"
"CUST08617",2022-01-19,25,"Prefer not to say","Low","Japan","Sydney",3,26.4133640138368,168.678450828471,"Beauty","Food",0.536558121244328,0.221273794192364,"Never",0,4.40558194159389,0.375684691285515,0.122732694552436,0.097417773560413,"Yes","No","No"
"CUST08618",2020-12-28,60,"Other","Low","Germany","Paris",9,129.54039762486,1120.78288513033,"Clothing","Home Goods",0.353301415718905,0.193154823076103,"Never",3,7.95203335598565,0.123020743664377,0.429087927954958,0.196528903175727,"Yes","Yes","No"
"CUST08619",2020-01-31,35,"Female","High","Australia","London",8,41.6965572021843,261.963868406719,"Toys","Clothing",0.362446612297068,0.0880426521978331,"High",2,5.80458640441179,0.174776751353665,0.332840591324092,0.0470181273943311,"Yes","No","Yes"
"CUST08620",2019-08-18,32,"Male","Very High","Australia","New York",2,67.3923986048021,97.0310256663731,"Beauty","Books",0.439495555526944,0.177168608633836,"Low",4,8.45479556736662,0.139230341847172,0.365035491487593,0.0927893712896143,"Yes","No","No"
"CUST08621",2022-05-12,60,"Male","Very High","Germany","London",5,21.7465517131836,254.614613461646,"Sports","Beauty",0.13750619177109,0.308777450587319,"High",3,4.96043121422353,0.0426681261426615,0.07438651494239,0.363072749343285,"Yes","No","No"
"CUST08622",2020-11-21,44,"Male","Medium","Japan","Tokyo",4,55.4075467721178,104.183196815171,"Sports","Beauty",0.278450161095254,0.1638584518668,"Never",0,6.9599984341166,0.1973032383091,0.198619038429204,0.139475812674944,"Yes","No","No"
"CUST08623",2023-01-29,15,"Other","Very High","Japan","Sydney",2,15.6427178418619,23.6371652199299,"Beauty","Books",0.141558919932776,0.313409201249377,"Medium",2,7.84708847532407,0.251430618814855,0.0395042339358968,0.0477848955358139,"Yes","No","No"
"CUST08624",2020-12-28,28,"Other","High","Other","New York",1,96.9539967652663,189.518476591413,"Beauty","Books",0.161462362843185,0.168309239923334,"Medium",2,8.89578331869076,0.0603098360865189,0.198619038429204,0.107066060279699,"No","No","Yes"
"CUST08625",2021-12-29,45,"Prefer not to say","High","Germany","Paris",9,138.202096300468,1336.20200420119,"Beauty","Beauty",0.468124308180486,0.174977508775416,"Medium",3,5.89296236720681,0.351859958542023,0.116994323353036,0.179914410117086,"Yes","Yes","No"
"CUST08626",2023-02-05,57,"Other","Very High","Germany","Other",2,79.9555304083845,115.555639910559,"Toys","Beauty",0.554434601617323,0.232528355598826,"Never",2,9.43249200866126,0.347847676654134,0.245645337764635,0.300872078873669,"Yes","No","Yes"
"CUST08627",2021-03-05,70,"Other","Medium","France","Paris",1,191.166566929232,771.246463996882,"Beauty","Home Goods",0.28505981952216,0.255920752939142,"Medium",1,10,0.297640609491102,0.204273604432042,0.0658320939137806,"No","No","No"
"CUST08630",2018-03-27,25,"Other","High","Other","Tokyo",5,57.3452833303565,771.246463996882,"Electronics","Beauty",0.377969387452754,0.241059521484594,"High",4,6.28871679958743,0.322315988245262,0.206879072662268,0.128407183613797,"No","No","No"
"CUST08632",2023-01-05,15,"Prefer not to say","Medium","France","London",7,81.3372465081193,449.509897146438,"Home Goods","Toys",0.34324711145165,0.248150136649734,"Never",1,4.89423697850424,0.144053828567689,0.188239488727049,0.365967321067741,"Yes","Yes","Yes"
"CUST08633",2021-04-18,40,"Male","Very High","Australia","Sydney",5,126.724646854736,545.741250249503,"Electronics","Electronics",0.283203543608665,0.291082083847501,"Never",1,6.90538379038433,0.27089009521768,0.0915014833577065,0.266308868148762,"Yes","No","Yes"
"CUST08634",2018-06-24,53,"Prefer not to say","High","Japan","Sydney",2,21.1665081922488,771.246463996882,"Sports","Home Goods",0.325194317475386,0.23589339996308,"Never",3,8.80067439821703,0.208681956765493,0.428345044248689,0.13943487734282,"Yes","No","No"
"CUST08635",2023-05-30,46,"Prefer not to say","Very High","Other","Paris",5,43.8721120112426,647.456294294773,"Beauty","Toys",0.458597367978386,0.304184818007951,"Never",1,6.38505950651103,0.0989115825289289,0.274749277527806,0.0319009715969382,"Yes","No","No"
"CUST08636",2019-08-01,36,"Female","Medium","Germany","Other",2,29.9119778262743,771.246463996882,"Beauty","Home Goods",0.217914532004611,0.410842317572348,"Low",2,8.1191826476225,0.212373518356342,0.199093111711924,0.0614786903020371,"Yes","No","Yes"
"CUST08637",2022-12-04,53,"Other","Low","USA","Sydney",3,122.817561039719,530.22762308398,"Clothing","Home Goods",0.210654786209743,0.396189557248273,"Low",0,4.48097051339841,0.149971985486065,0.369161598504145,0.127265482616105,"Yes","Yes","No"
"CUST08640",2020-02-01,15,"Other","Low","UK","Sydney",10,119.700702532969,1283.77421407955,"Beauty","Toys",0.301135905957178,0.287286465962056,"High",2,5.61386230158,0.219621283017296,0.310403254138717,0.342669824635746,"Yes","No","No"
"CUST08642",2022-12-31,51,"Other","Very High","Other","Tokyo",1,19.2100242112731,771.246463996882,"Sports","Home Goods",0.0465181889548488,0.288477557059829,"High",2,7.33834000358561,0.420791245243018,0.274624818761593,0.179677840861725,"No","No","No"
"CUST08644",2020-03-04,47,"Other","Very High","Australia","Paris",5,74.5891046568146,128.669290272232,"Home Goods","Electronics",0.373827069597688,0.620738947617641,"Never",4,5.00734691009045,0.195787333203132,0.190091624073898,0.126886529141565,"Yes","No","No"
"CUST08645",2020-12-28,29,"Prefer not to say","Very High","Other","Berlin",1,10.9609890359146,771.246463996882,"Home Goods","Sports",0.167304911864728,0.55732100500381,"Never",1,2.44912530155243,0.0699845134421937,0.0817302227528342,0.199018096560358,"No","No","Yes"
"CUST08647",2018-11-15,35,"Female","Very High","France","London",3,143.443644114822,419.758083205221,"Beauty","Toys",0.252776958539191,0.201101357404275,"High",5,4.9966369742259,0.0927483208678113,0.0758000429641487,0.385371203886789,"Yes","Yes","No"
"CUST08648",2021-01-15,20,"Prefer not to say","Very High","UK","Tokyo",9,79.0349024931003,786.508224963527,"Beauty","Food",0.20618847153692,0.471010622061362,"Medium",4,7.21369960251409,0.213535060376979,0.15678942231028,0.102233697360589,"Yes","Yes","Yes"
"CUST08649",2022-04-26,18,"Male","Very High","Japan","London",1,61.1888207590254,8.29170484284838,"Beauty","Sports",0.205019027799574,0.540652618597761,"Never",2,9.27950397327759,0.384473158839004,0.118094921557461,0.174501896503219,"Yes","Yes","No"
"CUST08650",2019-11-29,45,"Female","Very High","UK","New York",4,167.857091791749,633.522000411568,"Toys","Food",0.212078820865259,0.287286465962056,"High",3,5.2857832347042,0.0591613707874673,0.0542553716766309,0.167885318362441,"Yes","No","No"
"CUST08651",2020-04-26,25,"Prefer not to say","Very High","Australia","Other",6,94.3944181372536,452.485123695322,"Beauty","Sports",0.107033832787036,0.326390122210769,"Medium",2,8.1524125732645,0.36710750364085,0.124679407245868,0.153081424213299,"Yes","Yes","Yes"
"CUST08652",2022-12-07,39,"Female","Very High","France","Berlin",5,27.0319781844439,63.1126043246547,"Clothing","Sports",0.262670094761326,0.201304733863779,"High",1,3.99651283549551,0.1973032383091,0.411206555124994,0.366977051292031,"Yes","No","No"
"CUST08654",2023-09-21,35,"Female","High","Australia","Berlin",5,47.2680250432931,242.58043660092,"Beauty","Books",0.304732775645231,0.22196664178374,"Never",2,6.9599984341166,0.1973032383091,0.219474757358488,0.199018096560358,"Yes","No","No"
"CUST08657",2022-07-08,50,"Female","Very High","UK","London",2,138.786854199057,364.940420177736,"Food","Clothing",0.283203543608665,0.100428341065293,"Never",1,7.16494341060194,0.186387598279202,0.15224302854119,0.101939250777317,"Yes","No","No"
"CUST08658",2018-10-19,57,"Female","Very High","Australia","New York",4,37.8728416142211,137.988560807015,"Sports","Electronics",0.281168840482239,0.257241661971438,"Never",2,6.92532228350854,0.420753371048105,0.0850142378534448,0.449664627845691,"Yes","No","Yes"
"CUST08660",2022-01-27,40,"Female","Very High","Canada","Los Angeles",5,97.3120049350075,402.935091643773,"Beauty","Clothing",0.28392992458834,0.287286465962056,"Low",3,5.25586226261989,0.0914562272969238,0.438325688949143,0.199018096560358,"Yes","No","Yes"
"CUST08661",2020-12-28,15,"Male","Very High","USA","Berlin",3,22.6311204712639,230.356899522017,"Beauty","Home Goods",0.283203543608665,0.287286465962056,"High",1,9.65187532469983,0.236076276163742,0.113730366279429,0.112171379254001,"Yes","Yes","No"
"CUST08662",2018-04-07,47,"Other","Very High","France","New York",5,14.8854888751515,138.580450793954,"Food","Clothing",0.617432253892292,0.145261396547074,"High",2,7.11807529493128,0.012453609973594,0.0813546946483943,0.416930400263505,"Yes","No","No"
"CUST08663",2021-01-23,51,"Other","High","Australia","London",3,8.30622220295482,771.246463996882,"Toys","Books",0.212361115080908,0.0767235235372366,"Low",4,7.20290270073162,0.0696776285678652,0.155409942216562,0.121366969789583,"Yes","No","No"
"CUST08664",2018-03-15,15,"Prefer not to say","Very High","Japan","Los Angeles",3,18.9325812014963,120.532927589978,"Beauty","Toys",0.0692451758824625,0.0922303901678558,"Never",1,8.57285272883991,0.0575925403090757,0.311745103260172,0.294986742605425,"Yes","Yes","Yes"
"CUST08665",2021-09-21,29,"Other","Very High","Australia","Paris",6,8.23949660060407,15.9007835962289,"Beauty","Books",0.256961286512601,0.382449798906746,"Medium",2,8.41955522999496,0.0597488381537028,0.289884090070439,0.342122936317931,"Yes","No","Yes"
"CUST08666",2020-12-27,21,"Male","High","Other","Los Angeles",3,66.6518473924874,85.9265439970129,"Electronics","Home Goods",0.511200047963526,0.287286465962056,"Never",1,7.16815782982786,0.166350252817352,0.283451171319767,0.431122531900148,"Yes","No","No"
"CUST08667",2020-01-28,29,"Other","Very High","Japan","Sydney",6,35.6123951662747,144.893331928062,"Home Goods","Home Goods",0.283203543608665,0.413755397440991,"Never",3,5.25698246751636,0.327137982083066,0.286251476974724,0.280172364717143,"Yes","No","Yes"
"CUST08668",2023-04-26,26,"Other","Very High","Other","New York",3,35.4280179703734,160.072751839213,"Beauty","Books",0.334462965894384,0.287286465962056,"Never",2,5.41359798104306,0.184125052106457,0.105955449665862,0.0596921612857986,"Yes","No","Yes"
"CUST08669",2018-07-27,34,"Male","Very High","USA","Los Angeles",2,28.870264264703,59.4238232003419,"Clothing","Sports",0.385674872001534,0.111148984178976,"Never",0,9.71711139247101,0.0627517703448948,0.31346858226926,0.251566896552341,"Yes","No","No"
"CUST08670",2021-05-29,49,"Other","Very High","USA","Other",9,19.5796669507635,206.499412187028,"Sports","Home Goods",0.0755277480618992,0.279017203182305,"Low",2,6.29386328672604,0.209619644568984,0.0295944235008065,0.178321611081123,"Yes","Yes","No"
"CUST08672",2019-02-14,20,"Prefer not to say","Very High","Canada","Los Angeles",6,15.2227360187884,62.2598008502966,"Beauty","Home Goods",0.329224964839773,0.387305190619802,"Medium",2,7.00728532886444,0.152685711910429,0.092905987564691,0.335605407737889,"Yes","No","No"
"CUST08673",2020-02-10,32,"Other","Low","USA","London",2,70.0787383197,78.8309041569802,"Clothing","Clothing",0.259353834188899,0.287286465962056,"High",1,6.42621316661236,0.180865297613072,0.119697450570598,0.199018096560358,"Yes","Yes","No"
"CUST08674",2020-12-28,31,"Other","Very High","Germany","Los Angeles",4,191.166566929232,118.838445937454,"Clothing","Books",0.51751487282042,0.137575800726108,"Medium",3,8.02808123254969,0.0831326641552367,0.219108983464682,0.0944862845898244,"Yes","No","No"
"CUST08675",2018-03-15,33,"Male","Low","Germany","New York",7,137.250593294217,901.425165461943,"Electronics","Home Goods",0.428310010484492,0.430227084247005,"Low",2,6.9460012104505,0.386471291311327,0.0991607539809144,0.199018096560358,"Yes","No","No"
"CUST08676",2022-07-19,25,"Male","Very High","Japan","Paris",2,33.7355989999304,40.8315001012489,"Beauty","Electronics",0.426364616101506,0.482449805073731,"Never",4,6.9599984341166,0.439741861109416,0.109345969106238,0.231490920428223,"Yes","No","No"
"CUST08677",2018-09-11,40,"Prefer not to say","Very High","UK","Berlin",2,26.8890800835162,143.362464242317,"Toys","Books",0.194607478643167,0.272772325590145,"High",2,7.88452928576591,0.204066895847374,0.198619038429204,0.42569835320501,"Yes","No","No"
"CUST08681",2021-11-22,49,"Prefer not to say","Medium","USA","Tokyo",5,12.7198960308179,771.246463996882,"Toys","Sports",0.178950147135463,0.210656048429887,"Never",4,8.53213532402182,0.157708314828243,0.123158890457443,0.205973940408421,"Yes","No","No"
"CUST08682",2020-04-15,28,"Other","High","Australia","Other",9,93.3318435652147,1028.8611289588,"Sports","Beauty",0.267576156956367,0.442702038951853,"Low",2,8.2166963007472,0.0636240157389357,0.052003038913976,0.33707198177393,"Yes","No","No"
"CUST08683",2022-08-19,53,"Other","Medium","France","Paris",4,39.3127048275011,0.895488568030061,"Food","Home Goods",0.462645706605417,0.292176329603586,"Medium",4,5.03188341328579,0.1973032383091,0.133343157757475,0.29867798846484,"Yes","No","No"
"CUST08684",2019-03-31,34,"Female","Very High","France","London",2,21.269948798134,56.7751169567466,"Beauty","Clothing",0.195178548282358,0.581846780710038,"Never",5,6.75811094200478,0.36673397316121,0.282852173435449,0.358506315030323,"Yes","No","Yes"
"CUST08685",2023-04-14,18,"Prefer not to say","Very High","UK","Paris",7,37.7629865020426,314.459149617825,"Electronics","Home Goods",0.497840240644576,0.184009232812348,"Low",3,8.24252889891438,0.253380830048891,0.129536805073114,0.160796480597997,"Yes","No","No"
"CUST08687",2018-11-09,46,"Male","Low","France","Other",5,28.310567190052,148.083339361257,"Electronics","Toys",0.22713312615794,0.465621167893142,"Never",2,5.27297844175088,0.203529479485798,0.144436604690409,0.199018096560358,"Yes","Yes","No"
"CUST08688",2020-10-14,45,"Female","High","USA","Paris",8,99.7788161021686,667.698984609397,"Beauty","Beauty",0.534639386360346,0.287027398864259,"Medium",1,8.5321902754965,0.213726597458856,0.156067983351524,0.0634013718791803,"Yes","No","Yes"
"CUST08689",2018-08-16,58,"Male","High","Other","Sydney",4,21.423154484121,29.539487670018,"Electronics","Home Goods",0.283203543608665,0.391669395059223,"High",0,5.66455866708912,0.459405570910753,0.0341785215531068,0.152236295019431,"Yes","No","No"
"CUST08691",2021-06-22,33,"Male","Very High","Germany","Berlin",4,191.166566929232,371.148664198656,"Food","Beauty",0.283203543608665,0.274761324900579,"Medium",1,8.61330440693488,0.139846746266286,0.288913623850719,0.263477646925376,"Yes","No","Yes"
"CUST08694",2019-03-03,30,"Prefer not to say","High","Australia","Sydney",3,13.6294928780234,95.6497506675247,"Home Goods","Books",0.339601735369843,0.0612405956044713,"Never",2,9.27700290668207,0.0507785498610665,0.363741947140823,0.111780903027582,"Yes","No","Yes"
"CUST08695",2023-09-21,26,"Other","Low","USA","London",4,32.9796686023496,132.539621876399,"Home Goods","Clothing",0.153869520526515,0.287286465962056,"Medium",4,6.9599984341166,0.214612115307025,0.340981844683586,0.361182212353987,"Yes","No","Yes"
"CUST08697",2020-12-28,23,"Prefer not to say","High","Japan","Tokyo",9,18.853490663761,141.909436068497,"Beauty","Toys",0.15979726851728,0.187134576503919,"High",2,5.74132514252137,0.313216295083612,0.312974683931818,0.267017762066572,"Yes","No","No"
"CUST08698",2018-10-05,34,"Prefer not to say","Medium","Germany","London",2,11.7304939872571,771.246463996882,"Sports","Home Goods",0.291072162191074,0.181769625781253,"Low",2,6.59219183835695,0.1973032383091,0.15779685174249,0.0900650311564921,"Yes","Yes","Yes"
"CUST08699",2018-01-19,15,"Male","Low","France","Sydney",2,16.1694626060167,771.246463996882,"Clothing","Food",0.416538444239467,0.375410220908716,"Low",1,6.06483769823262,0.0930418996162327,0.155516452328692,0.165959989060714,"Yes","Yes","No"
"CUST08701",2018-06-16,48,"Other","Medium","France","New York",6,120.043090857936,602.345572393514,"Sports","Home Goods",0.171239332128515,0.0370886014289133,"Medium",1,4.38408993115263,0.0627872576779847,0.165663780840529,0.279058950200728,"Yes","No","No"
"CUST08703",2019-02-07,27,"Female","Very High","USA","London",8,24.9374624925637,150.097442249781,"Beauty","Electronics",0.283203543608665,0.0406490156722898,"Medium",4,7.3181001926388,0.152950950685528,0.139177936920264,0.273508906783094,"Yes","No","Yes"
"CUST08704",2019-02-13,26,"Other","Very High","UK","New York",4,101.484838924323,572.158771639321,"Home Goods","Electronics",0.0759974054523543,0.0606551262026126,"Never",5,7.29636862762577,0.037513874067894,0.198619038429204,0.083194479742261,"Yes","No","Yes"
"CUST08705",2023-11-30,24,"Female","Low","UK","New York",5,71.0980114958774,421.000631619695,"Electronics","Clothing",0.0915326746319748,0.309450305652733,"Never",3,6.1857496700572,0.189518616520953,0.198771484323894,0.199018096560358,"Yes","No","Yes"
"CUST08706",2019-08-20,26,"Male","Low","Japan","London",1,74.2980985025832,771.246463996882,"Home Goods","Home Goods",0.582179229155623,0.290844792886164,"Never",3,10,0.200923367555697,0.0536192277324705,0.250528702311628,"No","No","No"
"CUST08707",2020-11-28,52,"Other","Medium","France","London",8,35.2223423492508,295.538134541334,"Toys","Beauty",0.296501601571761,0.173779178083497,"Medium",2,5.53706966493071,0.0831502289224871,0.269866935532812,0.0490430880357406,"Yes","No","No"
"CUST08709",2018-11-20,15,"Female","Medium","USA","Sydney",1,191.166566929232,16.540056305176,"Toys","Books",0.462445992723202,0.293713642090804,"High",1,6.2555335313026,0.381219408345993,0.211785236225436,0.182926407080234,"No","No","No"
"CUST08711",2021-12-08,15,"Prefer not to say","Very High","Germany","Berlin",9,40.0718842435207,771.246463996882,"Sports","Home Goods",0.13430535898873,0.11052801617012,"High",1,9.66479979812947,0.0501463212570514,0.152409336762221,0.0510807057594538,"Yes","Yes","No"
"CUST08712",2019-03-05,34,"Other","Very High","Canada","London",8,171.288239842038,1232.43720870184,"Electronics","Toys",0.401965902788954,0.149301278848191,"High",1,5.3027093438397,0.146930702967026,0.182119966937541,0.114791054960609,"Yes","Yes","No"
"CUST08713",2020-12-20,27,"Male","High","Australia","Other",2,145.077449650729,181.599694970157,"Books","Home Goods",0.294335452005555,0.189066597583699,"Never",2,6.9599984341166,0.0770723885326887,0.0452048870518629,0.089355542547658,"Yes","No","Yes"
"CUST08715",2021-10-09,44,"Male","Very High","France","Other",5,26.3608664260436,771.246463996882,"Clothing","Toys",0.52291024087985,0.529316574740122,"Never",1,8.12562553991051,0.250310300934186,0.316277410498924,0.391688814300991,"Yes","No","Yes"
"CUST08719",2021-04-18,15,"Prefer not to say","Very High","UK","London",2,25.7044243168137,137.184859295826,"Beauty","Electronics",0.32446359865972,0.109845776658888,"Never",2,5.94734123443886,0.150811006530262,0.198619038429204,0.229864311257311,"Yes","No","No"
"CUST08720",2020-10-20,61,"Prefer not to say","Very High","France","Paris",2,74.2339124846146,771.246463996882,"Home Goods","Sports",0.330019887641683,0.394655550955584,"High",4,6.70780046361288,0.301236915390058,0.0546525237035866,0.168384467130437,"Yes","No","No"
"CUST08724",2018-09-22,38,"Prefer not to say","Medium","France","Tokyo",4,28.0687664958744,190.438164540709,"Books","Sports",0.60656010564384,0.376410232695667,"High",1,7.26437652299873,0.157586418129387,0.0549472712297636,0.103017848136749,"Yes","Yes","No"
"CUST08725",2018-04-03,45,"Other","Low","UK","London",6,50.6263469255832,234.924137256126,"Beauty","Clothing",0.317300142191695,0.252457241147528,"High",5,7.55337285301095,0.0545329539026368,0.109184753947915,0.0415665412876826,"Yes","No","Yes"
